uid,name,six_symbol,isin,lei,street,zip,city,lon,lat,geocode_query,seat_basis,noga_group,consolidation_basis,revenue,revenue_currency,revenue_type,revenue_unit,profit,profit_currency,profit_unit,core_products,products_url,founding_year,founding_year_source,employees,fiscal_year,report_url,note,researched
CHE-101.065.474,Geberit AG,GEBN,CH0030170408,52990093Z5OHD6T7BS47,Schachenstrasse 77,8645,Jona,8.843736,47.224285,"Schachenstrasse 77, 8645 Jona",hq,industrie,total_group,3162.9,CHF,net_sales,1000000,597.8,CHF,1000000,"Sanitärtechnik: Installations- und Spülsysteme, Rohrleitungssysteme (Trinkwasser, Heizung, Gas, Entwässerung) sowie Badezimmerprodukte wie WCs, Dusch-WCs, Waschplatzlösungen und Duschsysteme",https://www.geberit.ch/,1874,https://www.geberit.ch/ueber-uns/das-unternehmen-geberit/,11278,2025,https://reports.geberit.com/annual-report/2025/financials/consolidated-financial-statements-geberit-group/income-statements.html,"Mitarbeiterzahl ist Vollzeitäquivalente (FTE) zum Jahresende 2025; der Bericht weist keine separate Kopfzahl aus. Die konsolidierte Erfolgsrechnung 2025 zeigt keine gesonderte Minderheitsanteile-Zeile, der ausgewiesene Net income (CHF 597.8 Mio.) ist damit vollständig den Aktionären der Geberit AG zurechenbar.",yes
CHE-108.778.486,Georg Fischer AG,GF,CH1169151003,529900CMRQYW4U1W2456,Amsler-Laffon-Strasse 9,8200,Schaffhausen,8.643714,47.708454,"Amsler-Laffon-Strasse 9, 8200 Schaffhausen",hq,industrie,total_group,4110,CHF,net_sales,1000000,103,CHF,1000000,"Rohrleitungssysteme, Armaturen und Komponenten für Wasser-, Gas- und Industrieanwendungen (Flow Solutions für Buildings, Industry und Infrastructure); die früheren Sparten GF Casting Solutions und GF Machining Solutions wurden 2025 grösstenteils veräussert.",https://www.georgfischer.com/en/about-gf.html,1802,https://www.georgfischer.com/en/about-gf/history.html,16332,2025,https://www.georgfischer.com/content/dam/commonassets/corp/documents/reports/annual-report/annual-report-2025/en/annual-report-2025-full-version-en.pdf,"2025 war ein Devestitionsjahr: GF Machining Solutions wurde per 30.6.2025 verkauft, GF Casting Solutions (Eisengiesserei Leipzig etc.) grösstenteils ebenfalls 2025. Die Konzernerfolgsrechnung (S. 214) weist 'Continuing operations', 'Discontinued operations' und 'Total' separat aus; hier eingetragen sind die 'Total'-Werte (Konzern gesamt, total_group), da Umsatz und Gewinn aus derselben Spalte/demselben Berichtsumfang stammen (Net sales 4'110 = 2'999 fortgeführt + 1'111 aufgegeben; Gewinn Aktionäre 103 = 196 fortgeführt – 93 aufgegeben). Mitarbeitendenzahl 16'332 ist die vom Konzern per 31.12.2025 ausgewiesene Gesamtzahl (Personen, keine FTE-Angabe an dieser Stelle).",yes
CHE-100.284.341,GIVAUDAN SA,GIVN,CH0010645932,213800SVRMQA1TD91D41,CHEMIN DE LA PARFUMERIE 5,1214,VERNIER,6.078549,46.20657,"CHEMIN DE LA PARFUMERIE 5, 1214 VERNIER",hq,industrie,total_group,7472,CHF,net_sales,1000000,1071,CHF,1000000,"Herstellung von Duft- und Riechstoffen für Parfum-, Kosmetik- und Haushaltsprodukte sowie von Aromastoffen und Inhaltsstoffen für Lebensmittel und Getränke, im Auftrag von Industriekunden.",https://www.givaudan.com/our-company,1895,https://www.givaudan.com/our-company/rich-heritage/timeline,17580,2025,https://www.givaudan.com/files/giv-2025-gcfr.pdf,"Beschäftigtenzahl laut Bericht (S. 2, Infografik) 'Our full-time employees 17,580' — es handelt sich um Vollzeitäquivalente (FTE); eine gesonderte Kopfzahl weist der Bericht nicht aus. 'Income attributable to non-controlling interests' ist Nil, daher entspricht der eingetragene Gewinn sowohl dem Konzerngewinn als auch dem Aktionärsanteil.",yes
CHE-108.954.719,Glarner Kantonalbank,GLKBN,CH0189396655,549300AY225QXN79YF87,Hauptstrasse 21,8750,Glarus,9.068328,47.039173,"Hauptstrasse 21, 8750 Glarus",hq,finanz,total_group,95.798,CHF,operating_income,1000000,21.825,CHF,1000000,"Universalbank mit Fokus auf Hypothekar- und Spargeschäft sowie Vermögensverwaltungs-, Anlage-, Vorsorge- und Firmenkundengeschäft im Kanton Glarus.",https://glkb.ch/die-glkb/portrait,1884,https://glkb.ch/die-glkb/portrait/geschichte,330,2025,http://glkb.ch/.dam/0743960e-3270-4bea-afac-3a861387b384/berichterstattung-geschaeftsbericht-2025-glkb.pdf?C350FA,"GLKB hat keine konsolidierungspflichtigen Tochtergesellschaften; der Bericht weist eine einzige 'Erfolgsrechnung' (nicht 'Konzernerfolgsrechnung') aus, die Gewinnzeile heisst schlicht 'Gewinn'. Mitarbeitendenzahl 330 ist die Kopfzahl ('Ende 2025 beschäftigte die Bank 330 Personen'); das entspricht 274 Vollzeitstellen laut Bericht.",yes
CHE-101.395.150,Groupe Minoteries SA,GMI,CH0012949464,,Route des Moulins 31,1523,Granges-près-Marnand,6.88023,46.763138,"Route des Moulins 31, 1523 Granges-près-Marnand",manuell,,,,,,,,,,,,,,,,,,no
CHE108954599,Graubündner Kantonalbank,GRKP,CH0001340204,549300SGCEMX4ZIZ0E76,Grabenstrasse,7000,Chur,9.533754,46.851273,"Grabenstrasse, 7000 Chur",hq,finanz,total_group,513.204,CHF,operating_income,1000000,216.321,CHF,1000000,"Universalbank-Dienstleistungen für Privat- und Firmenkunden im Kanton Graubünden: Kredit- und Hypothekargeschäft, Anlagen und Vermögensverwaltung, Zahlungsverkehr.",https://www.gkb.ch/de/ueber-uns/wer-wir-sind,1870,https://www.gkb.ch/de/ueber-uns/wer-wir-sind/geschichte,926,2025,https://report.gkb.ch/2025/app/uploads/GKB_2025_Geschaeftsbericht-DE.pdf,"Bank: revenue_type = operating_income (Geschäftsertrag 513.204 Mio. CHF), kein Nettoumsatz. Konzerngewinn (Total inkl. Minderheiten) betrug 224.632 Mio. CHF; davon Minderheitsanteile 8.311 Mio. CHF, sodass der den Aktionären der GKB zurechenbare Gewinn 216.321 Mio. CHF beträgt (= Zeile 'Gewinn vor Reservenbildung ohne Minderheitsanteile' in der Mehrjahresübersicht, arithmetisch identisch mit Konzerngewinn minus Minderheitsanteile). employees: Personalbestand 'Personaleinheiten (teilzeitbereinigt; Lehrstellen zu 50%)' der GKB-Finanzgruppe betrug per Ende 2025 925.72 FTE, auf 926 gerundet — Vollzeitäquivalente, keine Kopfzahl im Bericht ausgewiesen. Enthält Bellerive AG, Albin Kistler AG und (zu 50%) BZ Bank AG.",yes
CHE-100.058.804,Gurit Holding AG,GURN,CH1173567111,529900VOD3V5IBEW8G44,Thurgauerstrasse 54,8050,Zürich,8.552593,47.415657,"Thurgauerstrasse 54, 8050 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE-101.849.760,HBM Healthcare Investments AG,HBMN,CH0012627250,549300IFDFSDRT4D3076,Bundesplatz 1,6300,Zug,8.515593,47.170723,"Bundesplatz 1, 6300 Zug",hq,,,,,,,,,,,,,,,,,,no
CHE103479504,Helvetia Baloise Holding AG,HBAN,CH0466642201,529900SUJBXTORH0LT80,Dufourstrasse 40,9000,St. Gallen,9.376379,47.43227,"Dufourstrasse 40, 9000 St. Gallen",hq,,,,,,,,,,,,,,,,,,no
CHE-102.997.860,HIAG IMMOBILIEN HOLDING AG,HIAG,CH0239518779,549300TU2XXQ3TU4KJ11,AESCHENPLATZ 7,4052,BASEL,7.595575,47.551765,"AESCHENPLATZ 7, 4052 BASEL",hq,,,,,,,,,,,,,,,,,,no
CHE101287661,Highlight Event and Entertainment AG,HLEE,CH0003583256,8945004QLKQVCN5CHD75,Netzibodenstrasse 23b,4133,Pratteln,7.704688,47.532776,"Netzibodenstrasse 23b, 4133 Pratteln",hq,,,,,,,,,,,,,,,,,,no
CHE100136893,Holcim AG,HOLN,CH0012214059,529900EHPFPYHV6IQO98,Grafenauweg 10,6300,Zug,8.512133,47.174183,"Grafenauweg 10, 6300 Zug",hq,industrie,continuing_operations,15724,CHF,net_sales,1000000,387,CHF,1000000,"Zement, Kies/Zuschlagstoffe und Transportbeton als Baustoffe für Hoch- und Tiefbau, ergänzt um Building-Solutions-Systeme (u. a. Dach-, Wand- und Bodenlösungen).",https://www.holcim.com/what-we-do,1912,https://www.holcim.com/sites/holcim/files/documents/holcim_annual_report_2011-en.pdf,46055,2025,https://www.holcim.com/sites/holcim/files/docs/27022026-finance-holcim-fy-2025-report-en.pdf,"Holcim hat am 23.06.2025 das Nordamerikageschäft als Amrize abgespalten (Spin-off/Dividend-in-kind). Der 2025 Integrated Annual Report weist Umsatz und Gewinn explizit 'from continuing operations' aus (Fussnote 2 zur Gruppentabelle, S. 15), Vorjahr 2024 wurde für die Zwecke der Vergleichbarkeit ebenfalls für das aufgegebene Geschäft (Amrize) restated. Reported Net income Group share 2025 = CHF 387 Mio. (fortgeführtes Geschäft, Aktionärsanteil); daneben weist Holcim eine alternative Kennzahl 'Net income before impairment and divestments, Group share' von CHF 1'779 Mio. aus (ebenfalls fortgeführtes Geschäft) - wir haben die reguläre, nicht bereinigte Zeile 'Net income Group share' übernommen. Beschäftigte: Sustainability Statement 2025 (Teil derselben Integrated Annual Reporting Suite) nennt für Jahresende 2025 'Total number of employees (headcount)' = 46'055 (FTE-Wert daneben: 45'536); wir haben die Kopfzahl gewählt. Sitz Zug, SIX-Symbol HOLN.",yes
CHE105815317,Huber+Suhner AG,HUBN,CH0030380734,5067007PRZ9OSX7A6787,Degersheimerstrasse 14,9100,Herisau,9.272346,47.38493,"Degersheimerstrasse 14, 9100 Herisau",hq,,,,,,,,,,,,,,,,,,no
CHE340129854,Idorsia Ltd,IDIA,CH0363463438,506700XOVZUB107S5720,Hegenheimermattweg 91,4123,Allschwil,7.545484,47.556561,"Hegenheimermattweg 91, 4123 Allschwil",hq,,,,,,,,,,,,,,,,,,no
CHE-112.626.997,Implenia AG,IMPN,CH0023868554,52990006TKCUQQJ79B11,Thurgauerstrasse 101a,8152,Glattpark (Opfikon),8.555364,47.421013,"Thurgauerstrasse 101a, 8152 Glattpark (Opfikon)",hq,,,,,,,,,,,,,,,,,,no
CHE101283338,INFICON HOLDING AG,IFCN,CH1431598916,5067008UT6890I0YM937,Hintergasse 15B,7310,Bad Ragaz,9.499408,47.001945,"Hintergasse 15B, 7310 Bad Ragaz",hq,,,,,,,,,,,,,,,,,,no
CHE-104.440.255,Infracore SA,INFRAC,CH0019867685,894500JIEW5MGPCCXJ36,Rue Georges-Jordil 4,1700,Fribourg,7.154,46.799637,"Rue Georges-Jordil 4, 1700 Fribourg",hq,,,,,,,,,,,,,,,,,,no
CHE-102.123.424,INTERROLL HOLDING AG,INRN,CH0006372897,529900MU4QAEI94TB543,Via Gorelle 3,6592,S. Antonino,8.969701,46.155598,"Via Gorelle 3, 6592 S. Antonino",hq,,,,,,,,,,,,,,,,,,no
CHE103878436,Intershop Holding AG,ISN,CH1338987303,506700CGX4K77JX3R725,Giessereistrasse 18,8005,Zürich,8.517569,47.390182,"Giessereistrasse 18, 8005 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE137077813,Investis Holding SA,IREN,CH0325094297,506700GG126O0G9S5W59,Neumühlequai 6,8001,Zürich,8.543403,47.37738,"Neumühlequai 6, 8001 Zürich",hq,,,,,,,,,,,,,,,,,,no
357403,IVF HARTMANN Holding AG,VBSN,CH0187624256,,Victor von Bruns-Strasse 28,8212,Neuhausen am Rheinfall,8.624772,47.678173,"Victor von Bruns-Strasse 28, 8212 Neuhausen am Rheinfall",zefix,,,,,,,,,,,,,,,,,,no
CHE114934412,Julius Bär Gruppe AG,BAER,CH0102484968,5299007MF0604ZGJER92,Bahnhofstrasse 36,8001,Zürich,8.538896,47.371189,"Bahnhofstrasse 36, 8001 Zürich",hq,finanz,total_group,3760,CHF,operating_income,1000000,764,CHF,1000000,"Vermögensverwaltung, Anlageberatung und Wealth-Management-Dienstleistungen für vermögende Privatkunden (Private Banking).",https://www.juliusbaer.com/en/about-us/,1890,https://www.juliusbaer.com/en/about-us/our-company/history/,7390,2025,https://www.juliusbaer.com/en/media/news-portal/presentation-of-the-2025-full-year-results-for-the-julius-baer-group/,"Bank ohne Nettoumsatz: revenue_type ist operating_income (Geschäftsertrag), wie in Falle 1 vorgesehen. Beschäftigte sind als Vollzeitäquivalente (FTE) ausgewiesen (7'390 per Ende 2025, Vorjahr 7'595 FTE); eine separate Kopfzahl wurde in den geprüften Quellen nicht gefunden. Der IFRS-Konzerngewinn 2025 (CHF 764 Mio., den Aktionären zurechenbar) lag wegen eines Sondereffekts 2024 (Auflösung von Steuerrückstellungen) deutlich unter dem Vorjahreswert (CHF 1'022 Mio.); der zugrunde liegende (adjusted) Vorsteuergewinn stieg dagegen um 17% auf CHF 1'266 Mio. - hier eingetragen ist der ausgewiesene IFRS-Konzerngewinn, konsistent zum Gesamtkonzern-Geschäftsertrag.",yes
CHE102239771,JUNGFRAUBAHN HOLDING AG,JFN,CH0017875789,5067009MCPE99B3E4489,Harderstrasse 14,3800,Interlaken,7.855578,46.686344,"Harderstrasse 14, 3800 Interlaken",hq,,,,,,,,,,,,,,,,,,no
CHE102425888,Kardex Holding AG,KARN,CH0100837282,529900JKKMQ07D6QZ480,Thurgauerstrasse 40,8050,Zürich,8.551839,47.414726,"Thurgauerstrasse 40, 8050 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE-106.075.267,Klingelnberg AG,KLIN,CH0420462266,5299006LD35WX0UCKR92,Binzmühlestrasse 171,8050,Zürich,8.534141,47.41288,"Binzmühlestrasse 171, 8050 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE-103.485.290,Komax Holding AG,KOMN,CH0010702154,529900UID9PCQXLG9479,Industriestrasse 6,6036,Dierikon,8.362464,47.095768,"Industriestrasse 6, 6036 Dierikon",hq,,,,,,,,,,,,,,,,,,no
CHE100125518,Kudelski S.A.,KUD,CH0012268360,549300FKTMFFJ0FCTP58,Route de Genève 22-24,1033,Cheseaux-Lausanne,6.595288,46.580765,"Route de Genève 22-24, 1033 Cheseaux-Lausanne",hq,,,,,,,,,,,,,,,,,,no
CHE101862298,Kühne + Nagel International AG,KNIN,CH0025238863,529900Q0YED3805QXQ66,Dorfstrasse 50,8834,Schindellegi,8.707649,47.178299,"Dorfstrasse 50, 8834 Schindellegi",hq,verkehr,total_group,24476,CHF,net_sales,1000000,882,CHF,1000000,"Logistikdienstleistungen als Spediteur: See-, Luft- und Landfracht sowie Lager- und Distributionslogistik (Contract Logistics) für internationale Warenströme, inkl. Zollabwicklung und digitaler Sendungsverfolgung.",https://www.kuehne-nagel.com/company/about/our-values,1890,https://newsroom.kuehne-nagel.com/about-kuehne--nagel/,85407,2025,https://a.storyblok.com/f/331466/x/2fa31c0666/kn_2025_ar_consolidated_financial_statement.pdf,"Konzernergebnis ('Earnings') insgesamt CHF 925 Mio., davon CHF 43 Mio. Minderheitsanteile ('Non-controlling interests'); eingetragen ist der Aktionärsanteil ('Equity holders of the parent company') CHF 882 Mio. Beschäftigte: Kopfzahl ('Total employees', Personen mit gültigem Arbeitsvertrag per 31.12.) 85'407; der Bericht weist daneben 80'336 Vollzeitäquivalente ('Full-time equivalents of employees') bzw. 105'444 Vollzeitäquivalente inkl. Temporärpersonal aus.",yes
CHE-104.785.642,Kuros Biosciences AG,KURN,CH0325814116,5299006U5POB2AVTT709,Wagisstraße 25,8952,Schlieren,8.4418,47.392761,"Wagisstraße 25, 8952 Schlieren",hq,,,,,,,,,,,,,,,,,,no
CHE175843017,Landis+Gyr Group AG,LAND,CH0371153492,529900PZYVAKCYSLFL19,Alte Steinhauserstrasse 18,6330,Cham,8.475693,47.188614,"Alte Steinhauserstrasse 18, 6330 Cham",hq,,,,,,,,,,,,,,,,,,no
1516125,Leclanché E-Mobility SA,LECN,CH0110303119,,Avenue des Découvertes 14,1400,Yverdon-les-Bains,6.641872,46.767025,"Avenue des Découvertes 14, 1400 Yverdon-les-Bains",zefix,,,,,,,,,,,,,,,,,,no
CHE103334260,LEM HOLDING SA,LEHN,CH0022427626,5067008AF2B2C5O7TJ43,Route du Nant-d'Avril 152,1217,Meyrin,6.05935,46.227699,"Route du Nant-d'Avril 152, 1217 Meyrin",hq,,,,,,,,,,,,,,,,,,no
CHE-113.956.233,Leonteq AG,LEON,CH0190891181,254900ZIGEA3M1TF0O96,Europaallee 39,8004,Zurich,8.532084,47.378712,"Europaallee 39, 8004 Zurich",hq,,,,,,,,,,,,,,,,,,no
CHE-102.232.125,Chocoladefabriken Lindt & Sprüngli AG,LISN,CH0010570759,529900JYJNNOKKAGK736,Seestrasse 204,8802,Kilchberg ZH,8.552197,47.318233,"Seestrasse 204, 8802 Kilchberg ZH",hq,industrie,total_group,5915.8,CHF,net_sales,1000000,727.2,CHF,1000000,"Herstellung und Vertrieb von Premium-Schokolade (Tafeln, Pralinen, Trueffel, Saisonartikel) unter den Marken Lindt, Ghirardelli, Russell Stover, Caffarel, Hofbauer und Kuefferle, inklusive eigener Verarbeitung von Kakaobohnen zu Kakaomasse.",https://www.lindt-spruengli.com/about-us,1845,https://www.lindt-spruengli.com/about-us/history,16756,2025,https://www.lindt-spruengli.com/amfile/file/download/id/10512/file/Integrated-Annual-Report-2025.pdf,"Konzernrechnung weist die Umsatzzeile als 'Sales' aus (nicht woertlich 'Net sales'), es handelt sich aber um die einzige, unaufgeteilte Ertragszeile ohne Summenbildung (S. 169). 'Net income' des Gesamtkonzerns betraegt CHF 726.7 Mio.; davon entfallen CHF -0.5 Mio. auf Minderheitsanteile (non-controlling interests) und CHF 727.2 Mio. auf die Aktionaere der Muttergesellschaft (Regel 5) - Letzteres wurde als 'profit' eingetragen. Mitarbeitendenzahl 16'756 ist die Kopfzahl (Headcount) per 31.12.2025 inkl. Saison-/Temporaerpersonal (Nachhaltigkeitsbericht, S. 83); daneben nennt der Bericht separat eine durchschnittliche Vollzeitstellenzahl (FTE) von 15'351 fuer 2025 (Anhang Personalaufwand) - gemaess Regel 6 wurde die Kopfzahl verwendet.",yes
CHE-101.502.641,LOGITECH INTERNATIONAL S.A.,LOGN,CH0025751329,549300SN6PRK6IJJC215,"EPFL- QUARTIER DE L'INNOVATION, DANIEL BOREL INNOVATION CENTER",1015,LAUSANNE,6.613971,46.527611,1015 LAUSANNE,hq-ortsgenau,,,,,,,,,,,,,,,,,,no
CHE-106.841.866,LONZA GROUP AG,LONN,CH0013841017,549300EFW4H2TCZ71055,MÜNCHENSTEINERSTR. 38,4052,BASEL,7.598073,47.54594,"MÜNCHENSTEINERSTR. 38, 4052 BASEL",hq,industrie,continuing_operations,6531,CHF,net_sales,1000000,,,,"Auftragsentwicklung und -herstellung (CDMO) von biopharmazeutischen Wirkstoffen, Small Molecules und Zell-/Gentherapien für Pharma- und Biotech-Kunden.",https://www.lonza.com/about-us,1897,https://www.lonza.com/about-us/our-history,19771,2025,https://links.sgx.com/1.0.0/corporate-announcements/JX40DSPFWE3XG83V/873320_20260128_Lonza%20Full-Year%20Results%202025_FINAL%20compressed.pdf,"Falle 2 bestätigt, und zwar ein zweites Mal seit dem 2022er Verkauf der Specialty-Ingredients-Sparte: Lonza hat 2025 zusätzlich die Sparte Capsules & Health Ingredients (CHI) als 'Discontinued Operations' klassifiziert (Verkauf an Lone Star Funds vereinbart 6.3.2026, Closing Q3 2026 geplant). Der Umsatz 6'531 Mio. CHF bezieht sich laut Quelle explizit auf das 'fortgeführte CDMO-Geschäft (excluding CHI)'. Der einzige verfügbare Gewinnwert 'Profit for the Period' 949 Mio. CHF ist in derselben Tabelle dagegen mit der Fussnote 'Lonza Group, incl. Discontinued Operations' versehen, bezieht sich also auf den Gesamtkonzern inkl. CHI. Umsatz und Gewinn haben damit unterschiedlichen Konsolidierungskreis (Regel 3) – profit deshalb leer gelassen statt eine nicht-vergleichbare Zahl einzutragen. Für H1 2025 hatte Lonza separat einen Gewinn 'fortgeführtes Geschäft' von 396 Mio. CHF neben 30 Mio. CHF CHI-Gewinn ausgewiesen; ein entsprechender Halbjahreswert für das Gesamtjahr war in den zugänglichen Quellen nicht auffindbar. Alle Zahlen stammen aus dem vorläufigen, von Lonza selbst als 'unaudited' bezeichneten Full-Year-Results-Bericht vom 28.1.2026 (S. 42/43 der PDF-Präsentation); der testierte Jahresbericht 2025 wurde laut Lonza-Terminplan im April 2026 veröffentlicht, war aber während der Recherche unter lonza.com wegen einer systematischen HTTP-403-Sperre (Akamai) nicht erreichbar – auch nicht die Investor-Relations-Seite selbst. report_url zeigt daher auf die bei der SGX (Zweitkotierung) hinterlegte Kopie desselben von Lonza verfassten Berichts, nicht auf lonza.com. Mitarbeitende: 19'771 Vollzeitäquivalente (FTE) laut Bericht, inkl. CHI-Personal (Gesamtkonzern); eine Kopfzahl war in der Quelle nicht ausgewiesen (Regel 6).",yes
CHE-105.845.092,LUZERNER KANTONALBANK AG,LUKN,CH1252930610,549300C2XKS86VQDGV41,PILATUSSTRASSE 12,6003,LUZERN,8.306769,47.049416,"PILATUSSTRASSE 12, 6003 LUZERN",hq,finanz,total_group,690.972,CHF,operating_income,1000000,295.497,CHF,1000000,"Universalbank im Kanton Luzern mit Retail- und Firmenkundengeschäft, Hypotheken, Anlage- und Vorsorgeberatung sowie Private Banking.",https://www.lukb.ch/ueber-uns/portraet,1850,https://www.lukb.ch/ueber-uns/portraet/geschichte,1206,2025,https://lukb.ch/.dam/98099d6c-507b-4681-927d-b2140a88ba51/LUKB-Geschaeftsbericht-2025.pdf,"Beschaeftigte: 1206.2 Vollzeitstellen laut Bericht, hier auf 1'206 gerundet — die Karte zaehlt Personen, und eine Zehntelstelle waere eine Genauigkeit, die die Groesse nicht hat. Der Bericht weist keine Kopfzahl aus. Mitarbeitendenzahl ist die Vollzeitstellen (Personalbestand per Periodenende) gemäss Geschäftsbericht; eine separate Kopfzahl wird nicht ausgewiesen. Kein Minderheitsanteil am Konzerngewinn ausgewiesen.",yes
CHE-112.532.155,Matador Secondary Private Equity AG,SQL,CH0042797206,9676007ASJYFQMM4GT15,Grundacher 5,6060,Sarnen,8.248657,46.893337,"Grundacher 5, 6060 Sarnen",hq,,,,,,,,,,,,,,,,,,no
CHE105825066,MCH Group AG,MCHN,CH0039542854,529900I8ECADX1VM9G14,Messeplatz 1,4058,Basel,7.599919,47.563995,"Messeplatz 1, 4058 Basel",hq,,,,,,,,,,,,,,,,,,no
CHE303576887,Medacta Group SA,MOVE,CH0468525222,506700P2PFU3A3DROC14,Strada Regina 34,6874,Castel San Pietro,9.003052,45.853748,"Strada Regina 34, 6874 Castel San Pietro",hq,,,,,,,,,,,,,,,,,,no
CHE108689049,Medartis Holding AG,MED,CH0386200239,506700VUSP6HG3F28846,Hochbergerstr. 60E,4057,Basel,7.597546,47.579208,"Hochbergerstr. 60E, 4057 Basel",hq,,,,,,,,,,,,,,,,,,no
CHE179960685,medmix Group AG,MEDX,CH1129677105,529900PL4KLKJVMULW74,Neuhofstrasse 20,6340,Baar,8.514062,47.188923,"Neuhofstrasse 20, 6340 Baar",hq,,,,,,,,,,,,,,,,,,no
CHE102374647,Meier Tobler Group AG,MTG,CH0208062627,529900M6NVNCK1HZCC03,Bahnstrasse 24,8603,Schwerzenbach,8.656503,47.386765,"Bahnstrasse 24, 8603 Schwerzenbach",hq,,,,,,,,,,,,,,,,,,no
CHE101865948,Metall Zug AG,METN,CH0039821084,529900X7CXUI05DN7K64,Industriestrasse 66,6300,Zug,8.521497,47.181076,"Industriestrasse 66, 6300 Zug",hq,,,,,,,,,,,,,,,,,,no
CHE103931740,Mikron Holding AG,MIKN,CH0003390066,529900I5GINTJ7V7UW36,Route du Vignoble 17,2017,Boudry,6.845529,46.955048,"Route du Vignoble 17, 2017 Boudry",hq,,,,,,,,,,,,,,,,,,no
CHE113516874,MindMaze Therapeutics Holding SA,MMTX,CH1251125998,506700IT19260EVD7916,avenue de Sécheron 15,1202,Genève,6.147401,46.220688,"avenue de Sécheron 15, 1202 Genève",hq,,,,,,,,,,,,,,,,,,no
CHE101782529,mobilezone holding ag,MOZN,CH0276837694,506700P3R89PJL1LM545,Suurstoffi 22,6343,Rotkreuz,8.439422,47.144669,"Suurstoffi 22, 6343 Rotkreuz",hq,,,,,,,,,,,,,,,,,,no
CHE101185173,Mobimo Holding AG,MOBN,CH0011108872,50670018HN8O1GD3O385,Rütligasse 1,6000,Luzern 7,8.302507,47.050232,"Rütligasse 1, 6000 Luzern 7",hq,,,,,,,,,,,,,,,,,,no
CHE-112.115.136,Molecular Partners AG,MOLN,CH0256379097,875500AXMLDAZ4D21744,Wagistrasse 14,8952,Schlieren,8.458228,47.398586,"Wagistrasse 14, 8952 Schlieren",hq,,,,,,,,,,,,,,,,,,no
CHE103510858,nebag ag,NBEN,CH0005059438,967600KUYAC4AZRWLB18,"General Guisan-Quai 36, Baryon AG",8002,Zürich,8.535439,47.363968,"General Guisan-Quai 36, Baryon AG, 8002 Zürich",hq,,,,,,,,,,,,,,,,,,no
CHE-105.909.036,NESTLÉ S.A.,NESN,CH0038863350,KY37LUS27QQX7BB93L28,AVENUE NESTLE 55,1800,VEVEY,6.83506,46.466457,"AVENUE NESTLE 55, 1800 VEVEY",hq,industrie,total_group,89490,CHF,net_sales,1000000,9033,CHF,1000000,"Herstellung und Vertrieb von Nahrungsmitteln und Getränken in den Kategorien Pulver- und Flüssiggetränke (u. a. Nescafé, Nespresso), Wasser, Milchprodukte und Speiseeis, Ernährungs- und Gesundheitsprodukte (inkl. Nestlé Health Science), Fertiggerichte und Kochzutaten, Süsswaren sowie Heimtiernahrung (Purina).",https://www.nestle.com/about,1866,https://www.nestle.com/about/history,271000,2025,https://www.nestle.com/sites/default/files/2026-02/financial-statements-2025-en.pdf,"Beschäftigte: Der Geschäftsbericht nennt nur eine gerundete Näherung ('employs around 271 000 people', Note 3, S. 93) – keine exakte Kopf- oder VZÄ-Zahl verfügbar, daher wird diese Näherungsangabe der Firma selbst übernommen. Ob Köpfe oder Vollzeitäquivalente gemeint sind, wird im Bericht nicht spezifiziert.",yes
CHE-103.867.266,NOVARTIS AG,NOVN,CH0012005267,5493007HIVTX6SY6XD66,LICHTSTR. 35,4056,Basel,7.579453,47.572838,"LICHTSTR. 35, 4056 Basel",hq,industrie,continuing_operations,54532,USD,net_sales,1000000,13984,USD,1000000,"Forschung, Entwicklung, Herstellung und Vertrieb innovativer verschreibungspflichtiger Arzneimittel, insbesondere in den Bereichen Herz-Kreislauf/Nieren/Stoffwechsel, Immunologie, Neurowissenschaften und Onkologie.",https://www.novartis.com/about,1996,https://www.sec.gov/Archives/edgar/data/0001114448/000111444826000004/nvs-20251231.htm,75267,2025,https://www.novartis.com/sites/novartis_com/files/q4-2025-interim-financial-report-en.pdf,"Sandoz wurde bereits im Oktober 2023 vollständig abgespalten; der Geschäftsbericht 2025 weist die verbleibende Novartis-Gruppe durchgängig als 'net sales from continuing operations' aus (Annual Report 2025 / Form 20-F, Item 4.A: 'net sales from continuing operations of USD 54.5 billion, and net income from continuing operations amounted to USD 14.0 billion'), es gibt für 2025 keine separate Gesamtkonzern-Zahl mit Sandoz mehr. Konzern-Reingewinn insgesamt betrug USD 13'967 Mio.; den Aktionären der Novartis AG zurechenbar (eingetragener Wert) waren USD 13'984 Mio. (die Differenz ergibt sich aus nicht beherrschenden Anteilen von USD -17 Mio.). Beschäftigtenzahl ist Vollzeitäquivalente (FTE) laut Geschäftsbericht (Item 6.D Employees); eine Kopfzahl wird im Bericht nicht ausgewiesen.",yes
CHE287294566,Novavest Real Estate AG,NREN,CH0212186248,50670091T3297YN83C32,Feldeggstrasse 26,8008,Zürich,8.549973,47.35973,"Feldeggstrasse 26, 8008 Zürich",hq,,,,,,,,,,,,,,,,,,no
